time,pedestrians,bicyclists,cars,buses,trucks,location
2019-10-31T07:15:00-04:00,14,1,56,2,3,Regents_Dr_&_Stadium_Dr_3
2019-10-31T07:30:00-04:00,104,11,166,9,11,Regents_Dr_&_Stadium_Dr_3
2019-10-31T07:45:00-04:00,375,25,136,8,9,Regents_Dr_&_Stadium_Dr_3
2019-10-31T08:00:00-04:00,127,15,244,3,18,Regents_Dr_&_Stadium_Dr_3
2019-10-31T08:15:00-04:00,91,3,266,9,21,Regents_Dr_&_Stadium_Dr_3
2019-10-31T08:30:00-04:00,133,13,274,19,24,Regents_Dr_&_Stadium_Dr_3
2019-10-31T08:45:00-04:00,400,51,300,15,17,Regents_Dr_&_Stadium_Dr_3
2019-10-31T09:00:00-04:00,427,42,246,9,19,Regents_Dr_&_Stadium_Dr_3
2019-10-31T09:15:00-04:00,907,90,278,12,12,Regents_Dr_&_Stadium_Dr_3
2019-10-31T09:30:00-04:00,343,51,261,22,42,Regents_Dr_&_Stadium_Dr_3
2019-10-31T09:45:00-04:00,403,54,258,5,15,Regents_Dr_&_Stadium_Dr_3
2019-10-31T10:00:00-04:00,191,27,283,4,21,Regents_Dr_&_Stadium_Dr_3
2019-10-31T10:15:00-04:00,343,39,238,9,19,Regents_Dr_&_Stadium_Dr_3
2019-10-31T10:30:00-04:00,491,66,282,25,17,Regents_Dr_&_Stadium_Dr_3
2019-10-31T10:45:00-04:00,1123,165,320,11,21,Regents_Dr_&_Stadium_Dr_3
2019-10-31T11:00:00-04:00,295,35,300,11,10,Regents_Dr_&_Stadium_Dr_3
2019-10-31T11:15:00-04:00,112,18,223,9,15,Regents_Dr_&_Stadium_Dr_3
2019-10-31T11:30:00-04:00,153,12,297,12,16,Regents_Dr_&_Stadium_Dr_3
2019-10-31T11:45:00-04:00,462,76,262,7,20,Regents_Dr_&_Stadium_Dr_3
2019-10-31T12:00:00-04:00,439,50,367,5,16,Regents_Dr_&_Stadium_Dr_3
2019-10-31T12:15:00-04:00,924,105,310,14,29,Regents_Dr_&_Stadium_Dr_3
2019-10-31T12:30:00-04:00,279,16,287,8,29,Regents_Dr_&_Stadium_Dr_3
2019-10-31T12:45:00-04:00,284,14,170,7,10,Regents_Dr_&_Stadium_Dr_3
2019-10-31T13:00:00-04:00,216,16,209,10,11,Regents_Dr_&_Stadium_Dr_3
2019-10-31T13:15:00-04:00,318,24,202,4,17,Regents_Dr_&_Stadium_Dr_3
2019-10-31T13:30:00-04:00,410,39,242,10,30,Regents_Dr_&_Stadium_Dr_3
2019-10-31T13:45:00-04:00,1144,81,272,11,22,Regents_Dr_&_Stadium_Dr_3
2019-10-31T14:00:00-04:00,212,26,336,14,26,Regents_Dr_&_Stadium_Dr_3
2019-10-31T14:15:00-04:00,161,19,244,2,14,Regents_Dr_&_Stadium_Dr_3
2019-10-31T14:30:00-04:00,248,33,307,6,13,Regents_Dr_&_Stadium_Dr_3
2019-10-31T14:45:00-04:00,466,36,307,12,16,Regents_Dr_&_Stadium_Dr_3
2019-10-31T15:00:00-04:00,377,36,293,8,17,Regents_Dr_&_Stadium_Dr_3
2019-10-31T15:15:00-04:00,694,48,357,10,27,Regents_Dr_&_Stadium_Dr_3
2019-10-31T15:30:00-04:00,273,47,395,17,24,Regents_Dr_&_Stadium_Dr_3
2019-10-31T15:45:00-04:00,313,37,359,10,23,Regents_Dr_&_Stadium_Dr_3
2019-10-31T16:00:00-04:00,372,20,468,8,34,Regents_Dr_&_Stadium_Dr_3
2019-10-31T16:15:00-04:00,344,39,359,16,22,Regents_Dr_&_Stadium_Dr_3
2019-10-31T16:30:00-04:00,220,26,472,13,13,Regents_Dr_&_Stadium_Dr_3
2019-10-31T16:45:00-04:00,489,59,413,9,22,Regents_Dr_&_Stadium_Dr_3
2019-10-31T17:00:00-04:00,272,48,435,20,43,Regents_Dr_&_Stadium_Dr_3
2019-10-31T17:15:00-04:00,189,31,443,14,13,Regents_Dr_&_Stadium_Dr_3
2019-10-31T17:30:00-04:00,297,50,347,12,10,Regents_Dr_&_Stadium_Dr_3
2019-10-31T17:45:00-04:00,382,72,470,8,9,Regents_Dr_&_Stadium_Dr_3
2019-10-31T18:00:00-04:00,183,8,420,6,13,Regents_Dr_&_Stadium_Dr_3
2019-10-31T18:15:00-04:00,121,20,233,2,6,Regents_Dr_&_Stadium_Dr_3
2019-10-31T18:30:00-04:00,91,8,155,6,2,Regents_Dr_&_Stadium_Dr_3
2019-10-31T18:45:00-04:00,97,12,72,2,1,Regents_Dr_&_Stadium_Dr_3
2019-10-31T19:00:00-04:00,92,7,75,3,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T19:15:00-04:00,72,4,83,5,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T19:30:00-04:00,53,10,78,4,2,Regents_Dr_&_Stadium_Dr_3
2019-10-31T19:45:00-04:00,78,1,56,4,1,Regents_Dr_&_Stadium_Dr_3
2019-10-31T20:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T20:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T20:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T20:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T21:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T21:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T21:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T21:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T22:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T22:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T22:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T22:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T23:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T23:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T23:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-10-31T23:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T00:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T00:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T00:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T00:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T01:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T01:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T01:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T01:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T02:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T02:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T02:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T02:45:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T03:00:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T03:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T03:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T03:45:00-04:00,0,0,1,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T04:00:00-04:00,0,0,3,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T04:15:00-04:00,1,0,1,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T04:30:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T04:45:00-04:00,0,0,1,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-01T05:00:00-04:00,0,0,5,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T05:15:00-04:00,0,0,2,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T05:30:00-04:00,2,0,3,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T05:45:00-04:00,3,0,14,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T06:00:00-04:00,2,0,8,3,1,Regents_Dr_&_Stadium_Dr_3
2019-11-01T06:15:00-04:00,1,0,6,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-01T06:30:00-04:00,9,0,12,3,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T06:45:00-04:00,6,0,18,0,5,Regents_Dr_&_Stadium_Dr_3
2019-11-01T07:00:00-04:00,11,0,53,4,4,Regents_Dr_&_Stadium_Dr_3
2019-11-01T07:15:00-04:00,17,0,133,2,1,Regents_Dr_&_Stadium_Dr_3
2019-11-01T07:30:00-04:00,78,9,216,9,12,Regents_Dr_&_Stadium_Dr_3
2019-11-01T07:45:00-04:00,243,31,196,6,18,Regents_Dr_&_Stadium_Dr_3
2019-11-01T08:00:00-04:00,49,4,181,1,13,Regents_Dr_&_Stadium_Dr_3
2019-11-01T08:15:00-04:00,59,14,254,5,14,Regents_Dr_&_Stadium_Dr_3
2019-11-01T08:30:00-04:00,183,13,237,11,9,Regents_Dr_&_Stadium_Dr_3
2019-11-01T08:45:00-04:00,414,57,279,5,14,Regents_Dr_&_Stadium_Dr_3
2019-11-01T09:00:00-04:00,216,30,244,9,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T09:15:00-04:00,174,23,221,8,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T09:30:00-04:00,234,12,185,11,15,Regents_Dr_&_Stadium_Dr_3
2019-11-01T09:45:00-04:00,716,43,203,5,9,Regents_Dr_&_Stadium_Dr_3
2019-11-01T10:00:00-04:00,159,5,259,1,11,Regents_Dr_&_Stadium_Dr_3
2019-11-01T10:15:00-04:00,159,9,205,1,5,Regents_Dr_&_Stadium_Dr_3
2019-11-01T10:30:00-04:00,252,17,177,1,7,Regents_Dr_&_Stadium_Dr_3
2019-11-01T10:45:00-04:00,792,69,180,4,18,Regents_Dr_&_Stadium_Dr_3
2019-11-01T11:00:00-04:00,216,22,304,1,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T11:15:00-04:00,170,30,152,5,5,Regents_Dr_&_Stadium_Dr_3
2019-11-01T11:30:00-04:00,240,22,194,1,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T11:45:00-04:00,799,77,201,6,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T12:00:00-04:00,306,81,328,2,6,Regents_Dr_&_Stadium_Dr_3
2019-11-01T12:15:00-04:00,146,24,227,2,5,Regents_Dr_&_Stadium_Dr_3
2019-11-01T12:30:00-04:00,275,40,218,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T12:45:00-04:00,650,101,180,3,7,Regents_Dr_&_Stadium_Dr_3
2019-11-01T13:00:00-04:00,229,46,247,2,11,Regents_Dr_&_Stadium_Dr_3
2019-11-01T13:15:00-04:00,194,22,160,1,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T13:30:00-04:00,202,22,223,3,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T13:45:00-04:00,686,106,225,1,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T14:00:00-04:00,196,28,279,1,10,Regents_Dr_&_Stadium_Dr_3
2019-11-01T14:15:00-04:00,150,18,282,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-01T14:30:00-04:00,205,19,241,1,6,Regents_Dr_&_Stadium_Dr_3
2019-11-01T14:45:00-04:00,409,59,156,1,4,Regents_Dr_&_Stadium_Dr_3
2019-11-01T15:00:00-04:00,174,19,159,1,6,Regents_Dr_&_Stadium_Dr_3
2019-11-01T15:15:00-04:00,160,16,73,0,6,Regents_Dr_&_Stadium_Dr_3
2019-11-01T15:30:00-04:00,168,16,94,2,4,Regents_Dr_&_Stadium_Dr_3
2019-11-01T15:45:00-04:00,364,43,294,1,5,Regents_Dr_&_Stadium_Dr_3
2019-11-01T16:00:00-04:00,303,100,415,8,15,Regents_Dr_&_Stadium_Dr_3
2019-11-01T16:15:00-04:00,231,87,383,7,16,Regents_Dr_&_Stadium_Dr_3
2019-11-01T16:30:00-04:00,156,32,451,3,5,Regents_Dr_&_Stadium_Dr_3
2019-11-01T16:45:00-04:00,180,32,378,10,14,Regents_Dr_&_Stadium_Dr_3
2019-11-01T17:00:00-04:00,141,32,475,12,14,Regents_Dr_&_Stadium_Dr_3
2019-11-01T17:15:00-04:00,236,30,470,4,9,Regents_Dr_&_Stadium_Dr_3
2019-11-01T17:30:00-04:00,133,23,403,8,11,Regents_Dr_&_Stadium_Dr_3
2019-11-01T17:45:00-04:00,133,21,397,15,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T18:00:00-04:00,132,36,367,5,9,Regents_Dr_&_Stadium_Dr_3
2019-11-01T18:15:00-04:00,96,17,261,9,8,Regents_Dr_&_Stadium_Dr_3
2019-11-01T18:30:00-04:00,69,1,110,6,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T18:45:00-04:00,71,2,123,6,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T19:00:00-04:00,52,2,134,5,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T19:15:00-04:00,91,6,115,8,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T19:30:00-04:00,63,0,94,7,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T19:45:00-04:00,32,1,63,3,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T20:00:00-04:00,15,0,50,6,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T20:15:00-04:00,48,1,44,5,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T20:30:00-04:00,28,7,60,4,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T20:45:00-04:00,34,3,37,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T21:00:00-04:00,22,6,66,4,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T21:15:00-04:00,52,9,77,3,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T21:30:00-04:00,96,5,112,4,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T21:45:00-04:00,26,1,73,3,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T22:00:00-04:00,10,0,52,4,1,Regents_Dr_&_Stadium_Dr_3
2019-11-01T22:15:00-04:00,55,3,44,2,1,Regents_Dr_&_Stadium_Dr_3
2019-11-01T22:30:00-04:00,34,0,37,2,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T22:45:00-04:00,25,4,37,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T23:00:00-04:00,42,0,25,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-01T23:15:00-04:00,20,2,31,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T23:30:00-04:00,5,0,27,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-01T23:45:00-04:00,13,0,18,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T00:00:00-04:00,7,0,19,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T00:15:00-04:00,16,0,17,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T00:30:00-04:00,7,0,13,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T00:45:00-04:00,8,0,21,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T01:00:00-04:00,8,0,18,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T01:15:00-04:00,16,1,20,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T01:30:00-04:00,23,0,19,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T01:45:00-04:00,15,1,20,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T02:00:00-04:00,13,0,8,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T02:15:00-04:00,3,0,12,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T02:30:00-04:00,10,0,15,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T02:45:00-04:00,15,1,13,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T03:00:00-04:00,10,2,16,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T03:15:00-04:00,6,0,11,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T03:30:00-04:00,5,1,7,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T03:45:00-04:00,0,0,9,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T04:00:00-04:00,0,0,13,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T04:15:00-04:00,0,0,1,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T04:30:00-04:00,1,0,6,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T04:45:00-04:00,0,0,5,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T05:00:00-04:00,0,0,12,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T05:15:00-04:00,0,0,6,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T05:30:00-04:00,0,0,7,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T05:45:00-04:00,0,0,13,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T06:00:00-04:00,0,0,12,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T06:15:00-04:00,1,0,12,1,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T06:30:00-04:00,5,0,5,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T06:45:00-04:00,10,0,11,1,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T07:00:00-04:00,1,2,21,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T07:15:00-04:00,2,0,116,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T07:30:00-04:00,3,1,179,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T07:45:00-04:00,11,0,192,1,5,Regents_Dr_&_Stadium_Dr_3
2019-11-02T08:00:00-04:00,10,0,167,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T08:15:00-04:00,16,0,201,0,5,Regents_Dr_&_Stadium_Dr_3
2019-11-02T08:30:00-04:00,47,9,253,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T08:45:00-04:00,62,10,252,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T09:00:00-04:00,66,5,311,1,5,Regents_Dr_&_Stadium_Dr_3
2019-11-02T09:15:00-04:00,62,11,391,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-02T09:30:00-04:00,83,4,328,0,4,Regents_Dr_&_Stadium_Dr_3
2019-11-02T09:45:00-04:00,132,9,382,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T10:00:00-04:00,121,6,347,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T10:15:00-04:00,216,19,327,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T10:30:00-04:00,157,6,414,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T10:45:00-04:00,229,9,444,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T11:00:00-04:00,301,17,391,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T11:15:00-04:00,404,18,366,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T11:30:00-04:00,333,32,412,0,4,Regents_Dr_&_Stadium_Dr_3
2019-11-02T11:45:00-04:00,346,15,414,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T12:00:00-04:00,207,25,483,0,10,Regents_Dr_&_Stadium_Dr_3
2019-11-02T12:15:00-04:00,237,23,208,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T12:30:00-04:00,147,35,195,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-02T12:45:00-04:00,204,43,228,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-02T13:00:00-04:00,154,30,187,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T13:15:00-04:00,185,17,142,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T13:30:00-04:00,253,10,146,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-02T13:45:00-04:00,310,13,181,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T14:00:00-04:00,152,18,174,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T14:15:00-04:00,175,2,178,0,5,Regents_Dr_&_Stadium_Dr_3
2019-11-02T14:30:00-04:00,221,6,318,0,6,Regents_Dr_&_Stadium_Dr_3
2019-11-02T14:45:00-04:00,313,6,127,1,5,Regents_Dr_&_Stadium_Dr_3
2019-11-02T15:00:00-04:00,478,19,246,1,15,Regents_Dr_&_Stadium_Dr_3
2019-11-02T15:15:00-04:00,876,15,230,0,8,Regents_Dr_&_Stadium_Dr_3
2019-11-02T15:30:00-04:00,370,51,474,0,21,Regents_Dr_&_Stadium_Dr_3
2019-11-02T15:45:00-04:00,309,16,397,0,12,Regents_Dr_&_Stadium_Dr_3
2019-11-02T16:00:00-04:00,285,24,426,2,14,Regents_Dr_&_Stadium_Dr_3
2019-11-02T16:15:00-04:00,207,18,328,0,14,Regents_Dr_&_Stadium_Dr_3
2019-11-02T16:30:00-04:00,200,14,358,1,4,Regents_Dr_&_Stadium_Dr_3
2019-11-02T16:45:00-04:00,125,14,369,0,4,Regents_Dr_&_Stadium_Dr_3
2019-11-02T17:00:00-04:00,177,24,304,0,3,Regents_Dr_&_Stadium_Dr_3
2019-11-02T17:15:00-04:00,104,7,329,0,5,Regents_Dr_&_Stadium_Dr_3
2019-11-02T17:30:00-04:00,162,48,336,3,6,Regents_Dr_&_Stadium_Dr_3
2019-11-02T17:45:00-04:00,59,21,315,1,6,Regents_Dr_&_Stadium_Dr_3
2019-11-02T18:00:00-04:00,80,10,281,3,6,Regents_Dr_&_Stadium_Dr_3
2019-11-02T18:15:00-04:00,68,18,171,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T18:30:00-04:00,58,3,68,2,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T18:45:00-04:00,56,9,66,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T19:00:00-04:00,45,9,55,0,2,Regents_Dr_&_Stadium_Dr_3
2019-11-02T19:15:00-04:00,28,2,53,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T19:30:00-04:00,20,5,48,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T19:45:00-04:00,35,5,29,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T20:00:00-04:00,23,4,48,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T20:15:00-04:00,24,0,63,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T20:30:00-04:00,23,1,59,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T20:45:00-04:00,22,0,83,1,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T21:00:00-04:00,24,1,59,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T21:15:00-04:00,9,0,44,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-02T21:30:00-04:00,22,0,43,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T21:45:00-04:00,12,1,34,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T22:00:00-04:00,10,1,21,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T22:15:00-04:00,3,2,20,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T22:30:00-04:00,33,0,23,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T22:45:00-04:00,29,2,31,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T23:00:00-04:00,27,1,14,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T23:15:00-04:00,12,0,20,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T23:30:00-04:00,12,0,20,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-02T23:45:00-04:00,23,0,12,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T00:00:00-04:00,12,1,9,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T00:15:00-04:00,10,0,10,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T00:30:00-04:00,16,0,15,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T00:45:00-04:00,4,0,8,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T01:00:00-04:00,0,0,12,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-03T01:15:00-04:00,14,0,12,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T01:30:00-04:00,4,0,8,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T01:45:00-04:00,1,0,14,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T02:00:00-04:00,13,0,7,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T02:15:00-04:00,8,0,5,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T02:30:00-04:00,18,0,15,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T02:45:00-04:00,4,0,7,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T03:00:00-04:00,7,0,10,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T03:15:00-04:00,9,2,10,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T03:30:00-04:00,3,0,6,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T03:45:00-04:00,2,0,2,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T04:00:00-04:00,2,0,3,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T04:15:00-04:00,0,0,4,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T04:30:00-04:00,0,0,3,1,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T04:45:00-04:00,0,0,3,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T05:00:00-04:00,4,0,2,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T05:15:00-04:00,0,0,4,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T05:30:00-04:00,0,0,6,0,1,Regents_Dr_&_Stadium_Dr_3
2019-11-03T05:45:00-04:00,0,0,1,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T06:00:00-04:00,1,0,2,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T06:15:00-04:00,0,0,0,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T06:30:00-04:00,2,1,1,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T06:45:00-04:00,1,0,1,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T07:00:00-04:00,0,0,2,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T07:15:00-04:00,0,0,14,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T07:30:00-04:00,1,0,20,0,0,Regents_Dr_&_Stadium_Dr_3
2019-11-03T07:45:00-04:00,0,0,39,0,2,Regents_Dr_&_Stadium_Dr_3
